#F f1f2_EPDL97.dat
#C  This file has been created using f1f2_EPDL97.pro 
#D  Fri Sep 11 10:19:50 1998
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#UIDL xf1f2
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD 
#UD The anomalous scattering factors stored in this file come from the 
#UD Evaluated Photon Data Library (EPDL) from the Lawrence Livermore 
#UD National Laboratory: 
#UD    "EPDL97 The Evaluated Data Library, 97 Version"
#UD     Dermott E Cullen, John H Hubbel, Lynn Kissel
#UD        UCRL-50400, Vol 6, Rev 5 (Sep 19 1997)
#UD 
#UD Availability:
#UD In USA: contact the Radiation Safety Information Computational 
#UD         Center (RSICC):
#UD         http://epicws.cped.ornl.gov/rsic.html
#UD In Europe Korea and Japan: contact the Nuclear Energy Agence:
#UD         http://www.nea.fr
#UD The data in this file are valid in the energy range 1.0 eV to 1.0 MeV 
#UD for the elements Z = 1 - 100.
#UD Column description: 1:PhotonEnergy[eV]  2:f1  3:f2
#UD 
#S  1 H 
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
     238.2051     -1.599781      1.329256 
     240.0493     -2.565304      1.374705 
     240.9719     -3.048332      1.454088 
     241.4224     -3.284189      1.526978 
     242.1005     -3.843269      1.636694 
     242.7275     -4.360214      1.798632 
     243.6424     -5.114521      2.147237 
     244.4227     -5.757862      2.578699 
     245.3857     -6.551821      3.340787 
     246.3020     -7.307293      4.328852 
     247.5117     -8.304661      5.980563 
     249.4300     -8.491859      8.970046 
     250.6212     -7.694017      10.82638 
     251.9861     -6.779840      12.44781 
     253.5140     -5.433132      13.64665 
     256.1625     -3.098770      14.59654 
     256.6880     -2.635571      14.63937 
     262.7725     0.6694298      15.13529 
     271.0437      3.573850      14.78867 
     276.3613      4.762147      14.56582 
     280.0652      5.589840      14.32892 
     289.5673      6.952900      13.72118 
     301.7788      7.821250      12.94014 
     303.4462      7.811949      12.83350 
     308.1347      7.785796      12.93911 
     310.0881      7.774900      13.17616 
     313.7538      8.381418      13.62100 
     318.0000      9.083990      13.48985 
     332.5247      10.47934      13.04123 
     354.3863      11.89506      12.36599 
     379.1974      13.07939      11.59966 
     411.3917      14.28576      10.60529 
     424.1310      14.64531      10.21181 
     436.5158      14.99485      9.897939 
     463.5128      15.56878      9.213747 
     498.3105      16.11390      8.331861 
     520.2954      16.37965      7.926836 
     554.3065      16.70692      7.300256 
     594.3777      16.98547      6.562031 
     616.5950      17.10539      6.263575 
     655.5858      17.25765      5.739791 
     680.5979      17.32901      5.403790 
     696.4884      17.37434      5.248581 
     728.2292      17.43807      4.938557 
     776.7010      17.50558      4.465114 
     790.4795      17.51665      4.330535 
     814.6193      17.53604      4.158269 
     875.3616      17.55968      3.724801 
     894.4230      17.55938      3.588776 
     949.5110      17.55853      3.296495 
     1015.180      17.53763      2.948075 
     1056.970      17.52433      2.782306 
     1139.921      17.47779      2.453264 
     1234.459      17.42476      2.173938 
     1290.540      17.38457      2.008239 
     1467.781      17.25755      1.625911 
     1647.938      17.12844      1.341306 
     1785.093      17.03016      1.180699 
     1857.487      16.97097      1.095927 
     2082.677      16.78685     0.9021846 
     2162.535      16.72156     0.8514380 
     2343.307      16.53666     0.7365644 
     2430.336      16.44765     0.6964464 
     2654.152      16.13320     0.5932732 
     2809.341      15.81663     0.5423617 
     2917.427      15.49132     0.5069029 
     2999.060      15.12301     0.4801223 
     3021.563      14.96240     0.4727400 
     3060.856      14.68195     0.4654007 
     3100.134      14.20881     0.4580642 
     3113.309      13.92863     0.4861432 
     3122.204      13.73947     0.5332650 
     3127.180      13.63366     0.5843507 
     3130.617      13.53825     0.6196364 
     3137.129      13.35750     0.7269714 
     3144.621      13.14954     0.9047040 
     3152.258      12.93756      1.152232 
     3162.256      12.66004      1.574336 
     3164.114      12.60847      1.665577 
     3180.533      12.50829      2.471867 
     3191.007      12.69475      2.986222 
     3198.030      12.81976      3.230562 
     3204.624      13.02180      3.459981 
     3218.026      13.43244      3.724371 
     3236.180      13.98869      3.855774 
     3266.147      14.59947      3.825278 
     3310.008      15.14458      3.780644 
     3357.233      15.55704      3.732586 
     3398.151      15.82028      3.690947 
     3420.286      15.96269      3.660145 
     3494.644      16.31583      3.556672 
     3597.623      16.68242      3.413372 
     3698.645      16.95275      3.272794 
     3818.547      17.19980      3.105945 
     3937.285      17.38940      2.940715 
     3965.515      17.42557      2.901431 
     4066.652      17.55515      2.801857 
     4170.108      17.66406      2.700001 
     4273.604      17.75674      2.598104 
     4328.766      17.80082      2.543795 
     4413.398      17.86070      2.460471 
     4478.428      17.90338      2.396446 
     4543.458      17.94244      2.332421 
     4644.443      17.99599      2.260677 
     4677.351      18.01349      2.237298 
     4808.739      18.07254      2.143954 
     4900.432      18.10749      2.078811 
     5014.578      18.14715      1.997717 
     5140.217      18.18555      1.908458 
     5273.152      18.21988      1.837514 
     5555.860      18.27485      1.686641 
     5800.364      18.30557      1.556157 
     5970.593      18.32695      1.489768 
     6550.082      18.36660      1.263767 
     7295.789      18.38108      1.046005 
     8245.430      18.37447     0.8411830 
     9169.142      18.35149     0.6934670 
     10329.90      18.32260     0.5570532 
     11457.67      18.29453     0.4585010 
     12735.03      18.26526     0.3757049 
     14038.53      18.23538     0.3115129 
     14531.88      18.22407     0.2934024 
     15616.69      18.20518     0.2535799 
     17114.40      18.17910     0.2119301 
     18994.76      18.15470     0.1725550 
     20248.96      18.13842     0.1527744 
     20852.95      18.13251     0.1432486 
     22740.19      18.11404     0.1204042 
     25082.04      18.09633    0.09865905 
     26020.60      18.08924    0.09221066 
     27739.29      18.07946    0.08040234 
     29437.86      18.06980    0.07154917 
     30368.61      18.06575    0.06669799 
     33143.65      18.05370    0.05568160 
     37042.45      18.04080    0.04415172 
     40559.79      18.03161    0.03649687 
     44533.88      18.02331    0.02999113 
     48228.00      18.01711    0.02546124 
     49199.20      18.01576    0.02427031 
     51957.76      18.01190    0.02177279 
     54157.82      18.00933    0.01978092 
     55406.79      18.00786    0.01893084 
     57753.87      18.00546    0.01733337 
     59021.95      18.00426    0.01647028 
     60569.33      18.00290    0.01568217 
     61956.14      18.00175    0.01497585 
     63265.25      18.00071    0.01430910 
     64079.24      18.00009    0.01389452 
     64203.48      18.00000    0.01383124 
     65633.82      17.99897    0.01310275 
     68266.42      17.99721    0.01213865 
     71305.82      17.99537    0.01102557 
     72796.30      17.99459    0.01047973 
     76030.79      17.99289   0.009612198 
     79903.49      17.99120   0.008573487 
     81987.94      17.99029   0.008147070 
     86712.18      17.98862   0.007180629 
     89140.13      17.98776   0.006797045 
     93857.24      17.98647   0.006051804 
     99558.91      17.98492   0.005378814 
     104420.1      17.98397   0.004805029 
     114632.5      17.98199   0.003925188 
     125850.0      17.98057   0.003208499 
     136718.8      17.97920   0.002685126 
     147993.6      17.97839   0.002264665 
     162582.3      17.97734   0.001851529 
     172793.5      17.97661   0.001640280 
     180689.5      17.97634   0.001476928 
     198091.1      17.97574   0.001217114 
     215185.2      17.97516   0.001022924 
     234549.4      17.97450  0.0008567219 
     256300.9      17.97424  0.0007147653 
     286990.6      17.97387  0.0005694568 
     317450.7      17.97351  0.0004673666 
     348092.2      17.97314  0.0003921673 
     369571.9      17.97288  0.0003526139 
     381285.2      17.97286  0.0003310447 
     421878.0      17.97278  0.0002759413 
     468071.8      17.97269  0.0002305517 
     523299.1      17.97258  0.0001917317 
     594805.5      17.97245  0.0001571544 
     657847.2      17.97233  0.0001356699 
     756397.3      17.97214  0.0001126648 
     838976.9      17.97198  0.0001000065 
     878516.7      17.97197  9.394563E-05 
     994260.1      17.97196  8.209255E-05 
     1173413.      17.97194  6.940207E-05 
     1410753.      17.97191  5.756703E-05 
     1696098.      17.97188  4.775020E-05 
     2039158.      17.97184  3.960742E-05 
     2451607.      17.97180  3.285322E-05 
     2567148.      17.97178  3.154782E-05 
     2947480.      17.97178  2.725080E-05 
     3543651.      17.97178  2.260376E-05 
     4260405.      17.97178  1.874917E-05 
     5122134.      17.97177  1.555190E-05 
     6158159.      17.97177  1.289986E-05 
     7403736.      17.97176  1.070006E-05 
     7752663.      17.97176  1.027490E-05 
     8901248.      17.97176  8.875393E-06 
     9760024.      17.97176  8.083292E-06 
 1.000000E+07      17.97177  1.591574E-05 
#S  19 K 
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
     1.000000     0.8129807      0.000000 
     1.228275      1.977421      0.000000 
     1.332390      3.436920      0.000000 
     1.388679      5.153870      0.000000 
     1.420325      6.932790      0.000000 
     1.438781      8.582830      0.000000 
     1.452147      10.31859      0.000000 
     1.460253      11.74179      0.000000 
     1.466579      13.15263      0.000000 
     1.471422      14.48793      0.000000 
     1.475130      15.71734      0.000000 
     1.477969      16.82103      0.000000 
     1.479128      17.32244      0.000000 
     1.481157      18.28694      0.000000 
     1.482679      19.09831      0.000000 
     1.483820      19.76870      0.000000 
     1.484676      20.31443      0.000000 
     1.485960      21.22402      0.000000 
     1.486601      21.73807      0.000000 
     1.487243      22.32278      0.000000 
     1.491753      26.43032      1.246943 
     1.493663      28.55968      1.775047 
     1.493981      29.05793      1.862965 
     1.494300      29.55779      1.950134 
     1.494565      29.97303      2.170288 
     1.495022      30.68914      2.633820 
     1.498225      34.52445      5.882349 
     1.501886      38.90839      10.50120 
     1.505547      42.91618      17.40965 
     1.506805      44.29343      20.72187 
     1.509665      45.76786      28.25173 
     1.510466      46.18076      30.87467 
     1.512868      45.62326      38.74126 
     1.515285      43.58481      46.65663 
     1.517373      40.44459      53.49452 
     1.519001      37.00996      58.99036 
     1.520189      33.60686      63.00095 
     1.522477      26.21426      68.58223 
     1.523335      23.09834      70.67525 
     1.523721      21.49201      71.61706 
     1.523964      20.28393      72.20972 
     1.524186      19.31011      72.75134 
     1.524602      17.60353      73.20547 
     1.526420      10.31895      75.19016 
     1.527381      5.966530      76.23928 
     1.528072      2.409540      76.99364 
     1.528619  -0.005340576      76.75368 
     1.530690      8.846540      75.84525 
     1.531111      10.89706      75.66060 
     1.531341      12.18238      75.55972 
     1.531764      14.13438      75.37416 
     1.532147      15.75964      74.64684 
     1.532483      17.11879      74.00890 
     1.533070      19.40916      72.89428 
     1.534392      24.44589      70.38374 
     1.534722      25.79429      69.75723 
     1.535168      27.73749      68.91010 
     1.535584      29.20485      68.12017 
     1.535947      30.48533      67.04920 
     1.538493      37.99045      59.53768 
     1.539379      40.08529      56.92383 
     1.540184      41.98873      54.16623 
     1.542581      45.73657      45.95534 
     1.544905      47.71372      37.99447 
     1.545814      47.69743      34.88053 
     1.548559      47.64826      26.54023 
     1.549475      46.90654      23.75713 
     1.552746      44.25780      15.93523 
     1.553148      43.76054      14.97394 
     1.556826      39.21099      8.731538 
     1.560102      35.15870      4.713936 
     1.560504      34.56146      4.220938 
     1.561596      32.93897      3.597807 
     1.566021      28.32884      1.072980 
     1.567401      26.89104     0.2677807 
     1.567860      26.28617      0.000000 
     1.568649      25.24619      0.000000 
     1.570225      23.77287      0.000000 
     1.571012      23.14655      0.000000 
     1.572583      22.03354      0.000000 
     1.574152      21.06096      0.000000 
     1.575718      20.19552      0.000000 
     1.577280      19.41613      0.000000 
     1.578840      18.70805      0.000000 
     1.580396      18.06029      0.000000 
     1.581950      17.46439      0.000000 
     1.585047      16.40242      0.000000 
     1.588136      15.48069      0.000000 
     1.591213      14.67187      0.000000 
     1.597330      13.31489      0.000000 
     1.606417      11.74323      0.000000 
     1.618367      10.20539      0.000000 
     1.633068      8.828190      0.000000 
     1.661629      7.059300      0.000000 
     1.699821      5.640340      0.000000 
     1.770375      4.215110      0.000000 
     1.906043      2.982710      0.000000 
     2.230879      1.968050      0.000000 
     2.375754      1.768116      0.000000 
     2.378389      1.764481  7.170412E-07 
     2.387449      1.751976  6.847320E-06 
     2.390097      1.748322  9.092624E-06 
     2.393297      1.743906  1.266866E-05 
